id,nome,localidade,frequencia
59612,secundo,41,26
59613,secundo,33,71
59614,secundo,11,45
59615,secundo,24,214
59616,secundo,28,156
59617,secundo,35,359
59618,arcoverde,0,2584
59619,arcoverde,29,73
59620,arcoverde,23,33
59621,arcoverde,53,85
59622,arcoverde,52,25
59623,arcoverde,31,80
59624,arcoverde,50,34
59625,arcoverde,15,30
59626,arcoverde,25,115
59627,arcoverde,26,1295
59628,arcoverde,22,83
59629,arcoverde,41,72
59630,arcoverde,33,225
59631,arcoverde,24,29
59632,arcoverde,42,27
59633,arcoverde,35,308
59634,graeff,0,2579
59635,graeff,31,28
59636,graeff,50,64
59637,graeff,51,66
59638,graeff,41,348
59639,graeff,33,55
59640,graeff,43,1600
59641,graeff,42,283
59642,graeff,35,84
59643,bicca,0,2572
59644,bicca,53,20
59645,bicca,51,16
59646,bicca,41,22
59647,bicca,33,29
59648,bicca,43,2197
59649,bicca,42,212
59650,bicca,35,36
59651,fritsch,0,2571
59652,fritsch,29,27
59653,fritsch,51,91
59654,fritsch,41,219
59655,fritsch,33,24
59656,fritsch,43,1680
59657,fritsch,42,373
59658,fritsch,35,93
59659,winck,0,2570
59660,winck,29,26
59661,winck,50,53
59662,winck,51,79
59663,winck,41,229
59664,winck,43,1840
59665,winck,42,193
59666,winck,35,74
59667,varao,0,2562
59668,varao,23,19
59669,varao,53,80
59670,varao,52,93
59671,varao,21,1226
59672,varao,51,41
59673,varao,15,284
59674,varao,22,185
59675,varao,41,27
59676,varao,33,68
59677,varao,11,39
59678,varao,14,49
59679,varao,43,17
59680,varao,35,152
59681,varao,17,184
59682,grein,0,2548
59683,grein,51,37
59684,grein,41,894
59685,grein,43,34
59686,grein,42,1465
59687,grein,35,67
59688,virgem,0,2548
59689,virgem,27,22
59690,virgem,29,1044
59691,virgem,23,20
59692,virgem,53,29
59693,virgem,32,83
59694,virgem,52,108
59695,virgem,21,87
59696,virgem,31,272
59697,virgem,50,19
59698,virgem,51,42
59699,virgem,15,59
59700,virgem,26,37
59701,virgem,22,29
59702,virgem,41,59
59703,virgem,33,122
59704,virgem,11,38
59705,virgem,43,20
59706,virgem,42,19
59707,virgem,28,74
59708,virgem,35,316
59709,virgem,17,31
59710,printes,0,2544
59711,printes,13,1065
59712,printes,15,1327
59713,printes,33,19
59714,printes,14,35
59715,printes,35,43
59716,wegner,0,2544
59717,wegner,50,35
59718,wegner,51,60
59719,wegner,15,32
59720,wegner,41,160
59721,wegner,33,25
59722,wegner,43,1697
59723,wegner,42,412
59724,wegner,35,87
59725,schuch,0,2537
59726,schuch,53,17
59727,schuch,31,32
59728,schuch,50,29
59729,schuch,51,52
59730,schuch,41,107
59731,schuch,33,25
59732,schuch,43,1717
59733,schuch,42,458
59734,schuch,35,55
59735,schuch,17,18
59736,antas,0,2533
59737,antas,29,136
59738,antas,23,54
59739,antas,53,30
59740,antas,52,23
59741,antas,21,18
59742,antas,31,40
59743,antas,25,1123
59744,antas,26,249
59745,antas,33,251
59746,antas,24,118
59747,antas,35,400
59748,vinhote,0,2532
59749,vinhote,13,956
59750,vinhote,16,32
59751,vinhote,53,16
59752,vinhote,15,1313
59753,vinhote,41,47
59754,vinhote,33,23
59755,vinhote,11,20
59756,vinhote,35,48
59757,adams,0,2517
59758,adams,29,25
59759,adams,52,16
59760,adams,31,62
59761,adams,50,26
59762,adams,51,67
59763,adams,26,20
59764,adams,41,392
59765,adams,33,26
59766,adams,14,34
59767,adams,43,1422
59768,adams,42,240
59769,adams,35,118
59770,dahmer,0,2514
59771,dahmer,29,19
59772,dahmer,50,37
59773,dahmer,51,65
59774,dahmer,41,352
59775,dahmer,11,20
59776,dahmer,43,1413
59777,dahmer,42,522
59778,dahmer,35,30
59779,veleda,0,2513
59780,veleda,53,57
59781,veleda,52,46
59782,veleda,21,26
59783,veleda,31,21
59784,veleda,51,32
59785,veleda,15,32
59786,veleda,22,221
59787,veleda,41,27
59788,veleda,33,28
59789,veleda,43,1727
59790,veleda,42,126
59791,veleda,35,87
59792,veleda,17,59
59793,sorte,0,2512
59794,sorte,29,1058
59795,sorte,53,33
59796,sorte,32,54
59797,sorte,52,127
59798,sorte,31,214
59799,sorte,50,21
59800,sorte,51,108
59801,sorte,41,188
59802,sorte,33,44
59803,sorte,11,43
59804,sorte,43,16
59805,sorte,42,23
59806,sorte,28,43
59807,sorte,35,461
59808,colins,0,2503
59809,colins,16,26
59810,colins,52,38
59811,colins,21,1941
59812,colins,31,30
59813,colins,51,34
59814,colins,15,141
59815,colins,33,68
59816,colins,42,24
59817,colins,35,104
59818,colins,17,18
59819,maquine,0,2495
59820,maquine,12,19
59821,maquine,13,2262
59822,maquine,31,58
59823,maquine,33,17
59824,maquine,14,31
59825,maquine,35,23
59826,colman,0,2482
59827,colman,50,1408
59828,colman,51,72
59829,colman,41,355
59830,colman,33,48
59831,colman,11,24
59832,colman,43,211
59833,colman,42,68
59834,colman,35,227
59835,bogado,0,2478
59836,bogado,53,16
59837,bogado,52,31
59838,bogado,31,44
59839,bogado,50,1022
59840,bogado,51,56
59841,bogado,41,366
59842,bogado,33,367
59843,bogado,11,22
59844,bogado,43,208
59845,bogado,42,57
59846,bogado,35,243
59847,povoas,0,2475
59848,povoas,29,154
59849,povoas,23,22
59850,povoas,53,19
59851,povoas,52,37
59852,povoas,21,1091
59853,povoas,31,40
59854,povoas,50,24
59855,povoas,51,52
59856,povoas,15,41
59857,povoas,26,227
59858,povoas,22,24
59859,povoas,33,270
59860,povoas,43,36
59861,povoas,42,119
59862,povoas,35,252
59863,konzen,0,2469
59864,konzen,31,20
59865,konzen,51,103
59866,konzen,41,233
59867,konzen,11,24
59868,konzen,43,1738
59869,konzen,42,277
59870,bruch,0,2466
59871,bruch,31,17
59872,bruch,51,31
59873,bruch,15,28
59874,bruch,41,340
59875,bruch,11,25
59876,bruch,43,454
59877,bruch,42,1479
59878,bruch,35,24
59879,behling,0,2464
59880,behling,51,37
59881,behling,41,84
59882,behling,43,1724
59883,behling,42,544
59884,behling,35,26
59885,hartwig,0,2456
59886,hartwig,32,168
59887,hartwig,51,49
59888,hartwig,41,150
59889,hartwig,11,31
59890,hartwig,43,1920
59891,hartwig,42,63
59892,hartwig,35,35
59893,cinta,0,2455
59894,cinta,29,21
59895,cinta,52,21
59896,cinta,31,24
59897,cinta,51,904
59898,cinta,33,34
59899,cinta,11,1293
59900,cinta,35,99
59901,waltrick,0,2450
59902,waltrick,51,34
59903,waltrick,41,269
59904,waltrick,43,132
59905,waltrick,42,1904
59906,waltrick,35,71
59907,areco,0,2445
59908,areco,50,1858
59909,areco,51,60
59910,areco,41,86
59911,areco,33,21
59912,areco,42,27
59913,areco,35,335
59914,argenta,0,2433
59915,argenta,53,57
59916,argenta,52,40
59917,argenta,31,23
59918,argenta,50,17
59919,argenta,51,62
59920,argenta,41,273
59921,argenta,33,26
59922,argenta,43,1388
59923,argenta,42,383
59924,argenta,35,121
59925,pertile,0,2432
59926,pertile,29,16
59927,pertile,52,69
59928,pertile,31,27
59929,pertile,50,18
59930,pertile,51,39
59931,pertile,41,245
59932,pertile,33,25
59933,pertile,43,1385
59934,pertile,42,344
59935,pertile,35,240
59936,copetti,0,2431
59937,copetti,51,39
59938,copetti,41,247
59939,copetti,33,21
59940,copetti,43,1509
59941,copetti,42,373
59942,copetti,35,140
59943,leiria,0,2430
59944,leiria,32,21
59945,leiria,50,64
59946,leiria,51,33
59947,leiria,41,427
59948,leiria,33,57
59949,leiria,43,1452
59950,leiria,42,232
59951,leiria,35,106
59952,araripe,0,2428
59953,araripe,12,79
59954,araripe,13,71
59955,araripe,29,102
59956,araripe,23,1008
59957,araripe,53,31
59958,araripe,32,19
59959,araripe,31,30
59960,araripe,50,72
59961,araripe,15,46
59962,araripe,25,35
59963,araripe,26,131
59964,araripe,22,92
59965,araripe,41,47
59966,araripe,33,278
59967,araripe,11,25
59968,araripe,24,34
59969,araripe,43,33
59970,araripe,42,20
59971,araripe,35,234
59972,bones,0,2420
59973,bones,29,24
59974,bones,32,84
59975,bones,52,17
59976,bones,21,34
59977,bones,31,93
59978,bones,50,43
59979,bones,51,93
59980,bones,15,32
59981,bones,22,18
59982,bones,41,146
59983,bones,33,24
59984,bones,11,15
59985,bones,43,1402
59986,bones,42,181
59987,bones,35,150
59988,guirra,0,2416
59989,guirra,27,42
59990,guirra,29,1042
59991,guirra,53,145
59992,guirra,32,69
59993,guirra,52,198
59994,guirra,31,83
59995,guirra,50,15
59996,guirra,51,107
59997,guirra,26,31
59998,guirra,41,25
59999,guirra,33,96
60000,guirra,11,30
60001,guirra,28,52
60002,guirra,35,416
60003,levandoski,0,2405
60004,levandoski,50,30
60005,levandoski,51,18
60006,levandoski,41,1417
60007,levandoski,11,44
60008,levandoski,43,360
60009,levandoski,42,431
60010,levandoski,35,69
60011,fracaro,0,2396
60012,fracaro,50,21
60013,fracaro,51,59
60014,fracaro,41,1229
60015,fracaro,43,386
60016,fracaro,42,282
60017,fracaro,35,355
60018,salina,0,2396
60019,salina,13,59
60020,salina,29,16
60021,salina,32,46
60022,salina,31,38
60023,salina,50,1167
60024,salina,51,65
60025,salina,15,23
60026,salina,41,144
60027,salina,33,154
60028,salina,11,50
60029,salina,43,32
60030,salina,42,30
60031,salina,35,491
60032,haag,0,2394
60033,haag,51,27
60034,haag,41,157
60035,haag,33,23
60036,haag,43,1621
60037,haag,42,482
60038,haag,35,49
60039,peixer,0,2391
60040,peixer,50,47
60041,peixer,51,39
60042,peixer,41,168
60043,peixer,11,38
60044,peixer,42,2016
60045,peixer,35,39
60046,conrad,0,2381
60047,conrad,32,27
60048,conrad,52,16
60049,conrad,31,30
60050,conrad,50,75
60051,conrad,51,48
60052,conrad,26,16
60053,conrad,41,184
60054,conrad,33,25
60055,conrad,43,1505
60056,conrad,42,350
60057,conrad,35,54
60058,grana,0,2373
60059,grana,13,1217
60060,grana,31,15
60061,grana,15,44
60062,grana,41,97
60063,grana,33,84
60064,grana,43,226
60065,grana,42,79
60066,grana,35,544
60067,jeus,0,2361
60068,jeus,29,1063
60069,jeus,23,17
60070,jeus,53,18
60071,jeus,32,60
60072,jeus,52,105
60073,jeus,21,125
60074,jeus,31,181
60075,jeus,51,36
60076,jeus,15,112
60077,jeus,26,15
60078,jeus,22,18
60079,jeus,41,38
60080,jeus,33,39
60081,jeus,11,23
60082,jeus,42,47
60083,jeus,28,127
60084,jeus,35,242
60085,jeus,17,24
60086,maxakali,0,2361
60087,maxakali,31,2359
60088,tormes,0,2357
60089,tormes,51,119
60090,tormes,15,20
60091,tormes,25,18
60092,tormes,41,344
60093,tormes,43,1600
60094,tormes,42,145
60095,tormes,35,78
60096,barp,0,2353
60097,barp,29,20
60098,barp,31,15
60099,barp,51,64
60100,barp,15,15
60101,barp,41,335
60102,barp,43,769
60103,barp,42,1050
60104,barp,35,43
60105,jacauna,0,2353
60106,jacauna,13,1242
60107,jacauna,23,595
60108,jacauna,53,59
60109,jacauna,52,69
60110,jacauna,21,106
60111,jacauna,15,40
60112,jacauna,33,70
60113,jacauna,14,20
60114,jacauna,35,81
60115,cutrin,0,2352
60116,cutrin,16,71
60117,cutrin,23,17
60118,cutrin,53,80
60119,cutrin,52,97
60120,cutrin,21,1266
60121,cutrin,31,37
60122,cutrin,51,44
60123,cutrin,15,292
60124,cutrin,22,20
60125,cutrin,41,20
60126,cutrin,33,95
60127,cutrin,11,18
60128,cutrin,14,18
60129,cutrin,42,29
60130,cutrin,35,184
60131,cutrin,17,17
60132,kuhnen,0,2350
60133,kuhnen,50,84
60134,kuhnen,51,15
60135,kuhnen,15,15
60136,kuhnen,41,353
60137,kuhnen,43,29
60138,kuhnen,42,1705
60139,kuhnen,35,81
60140,schirmer,0,2350
60141,schirmer,29,22
60142,schirmer,32,17
60143,schirmer,31,128
60144,schirmer,50,24
60145,schirmer,51,51
60146,schirmer,41,211
60147,schirmer,33,56
60148,schirmer,11,16
60149,schirmer,43,1364
60150,schirmer,42,318
60151,schirmer,35,103
60152,graf,0,2346
60153,graf,52,17
60154,graf,50,19
60155,graf,51,35
60156,graf,26,23
60157,graf,41,319
60158,graf,33,30
60159,graf,43,492
60160,graf,42,1098
60161,graf,35,256
60162,rockenbach,0,2339
60163,rockenbach,52,15
60164,rockenbach,50,43
60165,rockenbach,51,90
60166,rockenbach,41,361
60167,rockenbach,11,15
60168,rockenbach,43,1372
60169,rockenbach,42,336
60170,rockenbach,35,52
60171,assmann,0,2327
60172,assmann,50,63
60173,assmann,51,34
60174,assmann,41,253
60175,assmann,43,1465
60176,assmann,42,360
60177,assmann,35,86
60178,boing,0,2327
60179,boing,50,42
60180,boing,51,72
60181,boing,15,23
60182,boing,41,410
60183,boing,11,24
60184,boing,43,16
60185,boing,42,1616
60186,boing,35,78
60187,suzarte,0,2326
60188,suzarte,29,1556
60189,suzarte,32,28
60190,suzarte,52,31
60191,suzarte,31,26
60192,suzarte,50,21
60193,suzarte,51,25
60194,suzarte,41,45
60195,suzarte,33,110
60196,suzarte,11,17
60197,suzarte,42,34
60198,suzarte,28,16
60199,suzarte,35,349
60200,chaveiro,0,2323
60201,chaveiro,53,68
60202,chaveiro,52,1810
60203,chaveiro,31,39
60204,chaveiro,51,67
60205,chaveiro,15,61
60206,chaveiro,26,17
60207,chaveiro,11,29
60208,chaveiro,35,61
60209,chaveiro,17,84
60210,marafigo,0,2321
60211,marafigo,51,26
60212,marafigo,41,807
60213,marafigo,43,231
60214,marafigo,42,1175
60215,marafigo,35,46
60216,decker,0,2319
60217,decker,31,21
60218,decker,51,58
60219,decker,15,33
60220,decker,41,261
60221,decker,33,27
60222,decker,43,720
60223,decker,42,1102
60224,decker,35,56
60225,cavali,0,2316
60226,cavali,31,24
60227,cavali,50,53
60228,cavali,51,42
60229,cavali,41,1103
60230,cavali,11,22
60231,cavali,43,464
60232,cavali,42,225
60233,cavali,35,353
60234,avis,0,2315
60235,avis,13,30
60236,avis,16,71
60237,avis,23,17
60238,avis,32,23
60239,avis,52,72
60240,avis,21,107
60241,avis,31,51
60242,avis,51,19
60243,avis,15,1548
60244,avis,41,36
60245,avis,33,24
60246,avis,42,192
60247,avis,35,74
60248,marialva,0,2309
60249,marialva,13,1142
60250,marialva,31,17
60251,marialva,15,886
60252,marialva,41,18
60253,marialva,33,26
60254,marialva,14,22
60255,marialva,35,133
60256,kroth,0,2299
60257,kroth,51,43
60258,kroth,41,215
60259,kroth,43,1555
60260,kroth,42,425
60261,kroth,35,23
60262,tapajos,0,2299
60263,tapajos,13,330
60264,tapajos,53,37
60265,tapajos,51,297
60266,tapajos,15,1342
60267,tapajos,33,104
60268,tapajos,42,17
60269,tapajos,35,57
60270,jaeger,0,2295
60271,jaeger,52,15
60272,jaeger,31,28
60273,jaeger,41,75
60274,jaeger,33,46
60275,jaeger,43,1649
60276,jaeger,42,318
60277,jaeger,35,83
60278,hanauer,0,2284
60279,hanauer,31,19
60280,hanauer,51,46
60281,hanauer,15,17
60282,hanauer,41,209
60283,hanauer,43,1485
60284,hanauer,42,428
60285,hanauer,35,39
60286,larga,0,2283
60287,larga,51,937
60288,larga,11,1313
60289,cidral,0,2273
60290,cidral,29,24
60291,cidral,41,394
60292,cidral,43,27
60293,cidral,42,1723
60294,cidral,35,63
60295,bezerril,0,2268
60296,bezerril,13,24
60297,bezerril,29,31
60298,bezerril,23,158
60299,bezerril,53,18
60300,bezerril,52,20
60301,bezerril,15,87
60302,bezerril,25,329
60303,bezerril,26,42
60304,bezerril,33,277
60305,bezerril,24,1005
60306,bezerril,35,194
60307,aguero,0,2266
60308,aguero,29,18
60309,aguero,52,16
60310,aguero,31,43
60311,aguero,50,1302
60312,aguero,51,73
60313,aguero,41,294
60314,aguero,33,37
60315,aguero,43,133
60316,aguero,42,76
60317,aguero,35,210
60318,ledur,0,2258
60319,ledur,50,21
60320,ledur,51,68
60321,ledur,41,268
60322,ledur,43,1478
60323,ledur,42,333
60324,ledur,35,19
60325,ouverney,0,2257
60326,ouverney,53,31
60327,ouverney,32,43
60328,ouverney,31,72
60329,ouverney,41,83
60330,ouverney,33,1949
60331,ouverney,35,39
60332,londero,0,2253
60333,londero,52,29
60334,londero,50,20
60335,londero,51,88
60336,londero,41,146
60337,londero,43,1681
60338,londero,42,187
60339,londero,35,41
60340,apinaje,0,2245
60341,apinaje,21,73
60342,apinaje,17,2143
60343,casais,0,2244
60344,casais,29,1299
60345,casais,52,19
60346,casais,21,122
60347,casais,31,124
60348,casais,15,66
60349,casais,33,207
60350,casais,43,20
60351,casais,42,34
60352,casais,35,207
60353,casais,17,34
60354,catunda,0,2243
60355,catunda,12,20
60356,catunda,27,19
60357,catunda,13,206
60358,catunda,29,27
60359,catunda,23,1039
60360,catunda,53,82
60361,catunda,52,33
60362,catunda,31,18
60363,catunda,51,16
60364,catunda,15,191
60365,catunda,25,21
60366,catunda,26,130
60367,catunda,22,15
60368,catunda,41,21
60369,catunda,33,162
60370,catunda,24,24
60371,catunda,35,167
60372,lica,0,2241
60373,lica,53,16
60374,lica,52,25
60375,lica,21,1275
60376,lica,31,20
60377,lica,51,60
60378,lica,15,103
60379,lica,26,37
60380,lica,41,64
60381,lica,33,58
60382,lica,35,492
60383,konrad,0,2239
60384,konrad,53,22
60385,konrad,52,20
60386,konrad,51,67
60387,konrad,41,213
60388,konrad,43,1482
60389,konrad,42,300
60390,konrad,35,61
60391,burigo,0,2230
60392,burigo,53,17
60393,burigo,41,210
60394,burigo,43,106
60395,burigo,42,1777
60396,burigo,35,85
60397,dickel,0,2227
60398,dickel,53,16
60399,dickel,50,21
60400,dickel,51,65
60401,dickel,41,242
60402,dickel,43,1500
60403,dickel,42,316
60404,dickel,35,24
60405,weschenfelder,0,2218
60406,weschenfelder,50,21
60407,weschenfelder,51,27
60408,weschenfelder,41,139
60409,weschenfelder,43,1590
60410,weschenfelder,42,363
60411,weschenfelder,35,32
60412,miquiles,0,2212
60413,miquiles,13,1565
60414,miquiles,15,535
60415,miquiles,26,64
60416,miquiles,35,31
60417,xikrin,0,2190
60418,xikrin,15,2190
60419,guesser,0,2186
60420,guesser,41,225
60421,guesser,43,20
60422,guesser,42,1892
60423,braatz,0,2184
60424,braatz,51,43
60425,braatz,41,97
60426,braatz,11,16
60427,braatz,43,708
60428,braatz,42,1119
60429,braatz,35,160
60430,frohlich,0,2183
60431,frohlich,32,46
60432,frohlich,51,45
60433,frohlich,41,182
60434,frohlich,33,25
60435,frohlich,11,23
60436,frohlich,43,1427
60437,frohlich,42,302
60438,frohlich,35,56
60439,schlickmann,0,2181
60440,schlickmann,51,22
60441,schlickmann,41,309
60442,schlickmann,43,45
60443,schlickmann,42,1723
60444,schlickmann,35,30
60445,kich,0,2178
60446,kich,51,31
60447,kich,41,265
60448,kich,11,20
60449,kich,43,1485
60450,kich,42,303
60451,kich,35,39
60452,tatsch,0,2177
60453,tatsch,51,16
60454,tatsch,41,188
60455,tatsch,33,49
60456,tatsch,43,1704
60457,tatsch,42,147
60458,tatsch,35,42
60459,venturi,0,2174
60460,venturi,29,44
60461,venturi,32,194
60462,venturi,31,100
60463,venturi,41,195
60464,venturi,33,106
60465,venturi,43,27
60466,venturi,42,1076
60467,venturi,35,364
60468,stefanello,0,2163
60469,stefanello,29,17
60470,stefanello,50,144
60471,stefanello,51,122
60472,stefanello,41,189
60473,stefanello,43,1429
60474,stefanello,42,164
60475,stefanello,35,38
60476,klippel,0,2161
60477,klippel,32,1020
60478,klippel,31,15
60479,klippel,51,26
60480,klippel,41,70
60481,klippel,33,142
60482,klippel,11,138
60483,klippel,43,600
60484,klippel,42,47
60485,klippel,35,60
60486,melgueiro,0,2159
60487,melgueiro,13,2058
60488,melgueiro,14,30
60489,kolling,0,2157
60490,kolling,29,40
60491,kolling,52,27
60492,kolling,50,16
60493,kolling,51,79
60494,kolling,41,224
60495,kolling,33,21
60496,kolling,43,1439
60497,kolling,42,227
60498,kolling,35,33
60499,tananta,0,2153
60500,tananta,12,80
60501,tananta,13,2034
60502,bilhalva,0,2152
60503,bilhalva,50,15
60504,bilhalva,41,17
60505,bilhalva,43,1964
60506,bilhalva,42,103
60507,evaldt,0,2152
60508,evaldt,32,40
60509,evaldt,41,48
60510,evaldt,43,1763
60511,evaldt,42,241
60512,evaldt,35,23
60513,floriani,0,2149
60514,floriani,31,18
60515,floriani,41,208
60516,floriani,33,21
60517,floriani,43,105
60518,floriani,42,1627
60519,floriani,35,110
60520,pavesi,0,2131
60521,pavesi,32,256
60522,pavesi,52,15
60523,pavesi,31,76
